,MNN_ID,MNN_NAME,MNN_CODE
2882,1244,Джозамицин,dzhozamitsin
2884,2021,Эрлотиниб,erlotinib
2887,1715,Прегабалин,pregabalin
2894,220,Атомоксетин,atomoksetin
2901,1923,Фибриноген,fibrinogen
2906,613,Тофизопам,tofizopam
2907,223,Торасемид,torasemid
2917,486,Кеторолак,ketorolak
2918,2159,"Сибутрамин, Целлюлоза микрокристаллическая",sibutramin_tsellyuloza_mikrokristallicheskaya
2926,321,Аминокислоты и пребиотические волокна,aminokisloty_i_prebioticheskie_volokna
2927,240,Интерферон гамма человеческий рекомбинантный,interferon_gamma_chelovecheskiy_rekombinantnyy
2929,1358,"Гидрохлоротиазид, Ирбесартан",gidrokhlorotiazid_irbesartan
2936,989,Антитромбин III,antitrombin_iii
2939,995,Арипипразол,aripiprazol
2940,1685,Пиоглитазон,pioglitazon
2942,272,Адеметионин,ademetionin
2943,775,Гидроксикарбамид,gidroksikarbamid
2946,387,Дарунавир,darunavir
2947,1010,Атазанавир,atazanavir
2948,312,Фосампренавир,fosamprenavir
2951,136,Эпидермальный фактор роста человеческий рекомбинантный и Сульфадиазин серебра,epidermalnyy_faktor_rosta_chelovecheskiy_rekombinantnyy_i_sulfadiazin_serebra
2956,1650,Панавир,panavir
2962,731,Орнитин,ornitin
2965,1189,Глимепирид,glimepirid
2967,1132,"Лидокаин, Цетилпиридиния хлорид",lidokain_tsetilpiridiniya_khlorid
2968,190,Олопатадин,olopatadin
2969,1137,Вода морская,voda_morskaya
2971,260,"Гидрохлоротиазид, Фозиноприл",gidrokhlorotiazid_fozinopril
2977,961,Аминосалициловая кислота,aminosalitsilovaya_kislota
2981,1577,Мифепристон,mifepriston
2985,537,Инсулин лизпро двухфазный,insulin_lizpro_dvukhfaznyy
2990,1648,Палиперидон,paliperidon
2994,303,Эверолимус,everolimus
3000,807,Эсмолол,esmolol
3004,882,"Инозин, Никотинамид, Рибофлавин, Янтарная кислота",inozin_nikotinamid_riboflavin_yantarnaya_kislota
3010,1930,"Азитромицин, Секнидазол, Флуконазол",azitromitsin_seknidazol_flukonazol
3013,1198,"Глюкозамин, Ибупрофен, Хондроитина сульфат",glyukozamin_ibuprofen_khondroitina_sulfat
3014,1411,"Амоксициллин, Кларитромицин, Омепразол",amoksitsillin_klaritromitsin_omeprazol
3018,706,Иринотекан,irinotekan
3020,337,Омализумаб,omalizumab
3022,1332,Инсулин глулизин,insulin_glulizin
3030,1696,Пирлиндол,pirlindol
3032,1456,"Лактобактерии ацидофиллус, Бифидобактерии инфантис, Энтерококки",laktobakterii_atsidofillus_bifidobakterii_infantis_enterokokki
3035,1217,Дарбэпоэтин альфа,darbepoetin_alfa
3039,964,"Амлодипин, Валсартан",amlodipin_valsartan
3044,925,"Алендроновая кислота, Колекальциферол",alendronovaya_kislota_kolekaltsiferol
3048,1564,"Метроформил, Росиглитазон",metroformil_rosiglitazon
3053,1798,Ситаглиптин,sitagliptin
3055,1292,Занамивир,zanamivir
3057,1242,Деферазирокс,deferaziroks
3058,1932,Фоллитропин альфа,follitropin_alfa
3071,229,Транексамовая кислота,traneksamovaya_kislota
3082,785,Фамцикловир,famtsiklovir
3095,1634,Октоког альфа,oktokog_alfa
3099,401,Пидотимод,pidotimod
3100,1255,"Диметилэфир, Пропан",dimetilefir_propan
3102,278,Пенцикловир,pentsiklovir
3106,1528,Мегестрол,megestrol
3110,1994,Экзенацид,ekzenatsid
3112,2083,"Леводопа, Энтакапон, Карбидопа",levodopa_entakapon_karbidopa
3115,1267,Дорипенем,doripenem
3118,1243,Децитабин,detsitabin
3134,1627,Омберацетам,omberatsetam
3138,1599,"Натрия алгинат, Натрия гидрокарбонат, Кальция карбонат",natriya_alginat_natriya_gidrokarbonat_kaltsiya_karbonat
3149,1946,"Бензокаин, Хлоргексидин",benzokain_khlorgeksidin
3151,809,"Поливитамины, Фосфолипиды",polivitaminy_fosfolipidy
3155,1182,Гиперицин,giperitsin
3163,339,Сорафениб,sorafenib
3164,97,Периндоприл,perindopril
3165,628,Прутняка обыкновенного плодов экстр.,prutnyaka_obyknovennogo_plodov_ekstr
3175,2176,"Бензалкония хлорид, Лидокаин",benzalkoniya_khlorid_lidokain
3176,1524,"Розмариновое масло, Эвкалиптовое масло , Перуанский бальзам, Камфора",rozmarinovoe_maslo_evkaliptovoe_maslo_peruanskiy_balzam_kamfora
3198,1522,"Гидрокортизона ацетат, Цинка сульфата моногидрат",gidrokortizona_atsetat_tsinka_sulfata_monogidrat
3205,1960,Цетуксимаб,tsetuksimab
3206,1212,Дазатиниб,dazatinib
3208,333,Энтекавир,entekavir
3211,81,Кветиапин,kvetiapin
3213,356,Вакцина для профилактики ветряной оспы,vaktsina_dlya_profilaktiki_vetryanoy_ospy
3214,334,Телбивудин,telbivudin
3216,1026,"Ацетилсалициловая кислотa, Дипиридамол",atsetilsalitsilovaya_kislota_dipiridamol
3220,235,Пантопразол,pantoprazol
3223,901,Агомелатин,agomelatin
3225,338,Цитиколин,tsitikolin
3232,1296,Зидовудин,zidovudin
3234,402,"Вакцина для профилактики дифтерии,коклюша,полиомиелита,столбняка и инфекций Haemophilus Influenzae",vaktsina_dlya_profilaktiki_difterii_koklyusha_poliomielita_stolbnyaka_i_infektsiy_haemophilus_influenzae
3236,119,"Тамсулозин, Финастерид набор",tamsulozin_finasterid_nabor
3237,1926,Флуоресцеин натрия,fluorestsein_natriya
3245,1826,Сунитиниб,sunitinib
3246,98,Итоприд,itoprid
3250,1303,"Ибупрофен, Левоментол",ibuprofen_levomentol
3251,283,Рифаксимин,rifaksimin
3257,157,"Плюща листьев экстр., Тимьяна обыкновенного травы экстр.",plyushcha_listev_ekstr_timyana_obyknovennogo_travy_ekstr
3260,409,"Первоцвета корней экстр., Тимьяна обыкновенного травы экстр.",pervotsveta_korney_ekstr_timyana_obyknovennogo_travy_ekstr
3262,879,"Тыквы обыкновенной семян масло, Тимол",tykvy_obyknovennoy_semyan_maslo_timol
3271,267,Тетраметилтетраазабициклооктандион,tetrametiltetraazabitsiklooktandion
3273,969,"Амлодипин, Лизиноприл",amlodipin_lizinopril
3279,760,Цисатракурия безилат,tsisatrakuriya_bezilat
3280,1233,"Декспантенол, Хлоргексидин",dekspantenol_khlorgeksidin
3282,843,Бациллюс субтилис,batsillyus_subtilis
3289,993,Природная лиофилизированная гомогенная масса слизистой оболочки желудка птиц,prirodnaya_liofilizirovannaya_gomogennaya_massa_slizistoy_obolochki_zheludka_ptits
3290,101,"Зидовудин, Ламивудин",zidovudin_lamivudin
3298,1117,Варениклин,vareniklin
3302,246,"Гепарин натрия, Декспантенол, Троксерутин",geparin_natriya_dekspantenol_trokserutin
3305,1784,Селена сульфид,selena_sulfid
3307,302,Ломефлоксацин,lomefloksatsin
3308,927,"Аллантоин, Бензетоина хлорид",allantoin_benzetoina_khlorid
3311,1992,"Яд змеиный, Метилсалицилат, Камфора, Эвкалиптовое масло",yad_zmeinyy_metilsalitsilat_kamfora_evkaliptovoe_maslo
3312,738,Перметрин,permetrin
3318,451,"Левоментола раствор в ментил изовалерате, (Декстроза)",levomentola_rastvor_v_mentil_izovalerate_dekstroza
3323,2544,Метоксиполиэтиленгликоль-эпоэтин бета,metoksipolietilenglikol_epoetin_beta
3325,926,Алискирен,aliskiren
3329,1467,Лапатиниб,lapatinib
3330,1740,Ранибизумаб,ranibizumab
3335,944,Алтея лекарственного корней экстракт,alteya_lekarstvennogo_korney_ekstrakt
3340,513,Ламивудин,lamivudin
3353,2184,"Алюминия гидроксид, Магния гидроксид, Симетикон, Солодки голой корней порошок",alyuminiya_gidroksid_magniya_gidroksid_simetikon_solodki_goloy_korney_poroshok
3362,512,Абакавир,abakavir
3368,1199,Глюкозамина сульфат,glyukozamina_sulfat
3383,1670,"Парацетамол, Фенилэфрин, Фенирамин, Аскорбиновая кислота",paratsetamol_fenilefrin_feniramin_askorbinovaya_kislota
3384,1013,Атракурия безилат,atrakuriya_bezilat
3393,2188,"Натрия гиалуронат, Декспантенол",natriya_gialuronat_dekspantenol
3398,1913,"Фенобарбитал, Этиловый эфир альфа-бромизовалериановой кислоты, Натрия гидроокись, Мяты переч масло",fenobarbital_etilovyy_efir_alfa_bromizovalerianovoy_kisloty_natriya_gidrookis_myaty_perech_maslo
3400,199,"Гидрохлоротиазид, Хинаприл",gidrokhlorotiazid_khinapril
3411,1915,"Фенол, Метакрезол",fenol_metakrezol
3422,795,"Артикаин, Эпинефрин",artikain_epinefrin
3429,372,Валацикловир,valatsiklovir
3444,776,Клобетазол,klobetazol
3447,688,Зверобоя продырявленного травы экстракт,zveroboya_prodyryavlennogo_travy_ekstrakt
3452,516,"Донника травы экстр., Каштана конского семян экстр.",donnika_travy_ekstr_kashtana_konskogo_semyan_ekstr
3467,1070,"Лактобактерии рамнозус GG, Лактобактерии ацидофиллус, Бифидобактерии ВВ12, Инулин",laktobakterii_ramnozus_gg_laktobakterii_atsidofillus_bifidobakterii_vv12_inulin
3475,1477,Лерканидипин,lerkanidipin
3476,1892,Уденафил,udenafil
3485,1269,Доцетаксел,dotsetaksel
3487,368,"Гидрохлоротиазид, Кандесартан",gidrokhlorotiazid_kandesartan
3490,1974,Цинакальцет,tsinakaltset
3495,902,Адалимумаб,adalimumab
3506,1441,"Кофеин, Парацетамол, Хлорфенамин, Фенилэфрин",kofein_paratsetamol_khlorfenamin_fenilefrin
3510,1483,"Тетракаина гидрохлорид, Цетилпиридиния хлорид, Цинка сульфат",tetrakaina_gidrokhlorid_tsetilpiridiniya_khlorid_tsinka_sulfat
3527,2564,Бусульфан,busulfan
3529,1051,"Бензалкония хлорид, Цетримид",benzalkoniya_khlorid_tsetrimid
3530,2002,Цимицифуги даурской корневищ с корнями экстракт,tsimitsifugi_daurskoy_kornevishch_s_kornyami_ekstrakt
3538,1958,"Цетилпиридиния хлорид, Лидокаина гидрохрорид",tsetilpiridiniya_khlorid_lidokaina_gidrokhrorid
3554,716,Мелфалан,melfalan
3555,1505,"Ломефлоксацин, Простаты экстракт",lomefloksatsin_prostaty_ekstrakt
3557,962,"Амлодипин, Аторвастатин",amlodipin_atorvastatin
3559,277,"Бисопролол, Гидрохлоротиазид",bisoprolol_gidrokhlorotiazid
3565,903,Адамантилбромфениламин,adamantilbromfenilamin
3566,1458,"Лактобактерии ацидофильные, кефирные грибки",laktobakterii_atsidofilnye_kefirnye_gribki
3567,381,Гадоксетовая кислота,gadoksetovaya_kislota
